ID,Session,Online,Gender,Group,Age_Frac,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Group_Name,Age_YM,SES_inv,ID,Session,Online,UG_Offer_Accept,Group,Train_Coef,AXCPT_t,CogFlex_t,SSRT,FlankerSwitch_t,FlankerInhib_t,Stroop_t,OneBack_WM_t,TwoBack_WM_t,Age_Frac_Imp,DG_RT_log,UG_RT_log,UG_Decision_RT_log,TD_AvgRT_log,DG_UG_RT_Diff_z,SES_inv_z,Perc_Delay_z,Delay_WMean_z,Reward_WMean_z,DG_Coins_Given_z,DG_UG_Diff_z,Corr_r_Exp_Delay_z,Corr_int_Exp_Delay_z,Corr_r_Exp_Reward_z,Corr_int_Exp_Reward_z,UG_Coins_Given_z,T_Matrix_z,T_Vocab_z,Corsi_WM_Span_z,I,S,M
48,0,0,M,2,8.886111111,7,20,3,14.28571429,Control,8.1,2.25,48,0,0,1,2,-6.659520109,-0.40270922,0.94681448,1.2744821,-1.0649741,-1.4284936,-0.44444433,0.83333331,0.059523813,8.886111111,-0.428530381,-1.387151137,-1.705293398,-7.108099718,1.283615585,-1.40680905,-0.790715809,-0.384609353,-0.975396838,-1.719569245,1.032675248,-1.532350572,0.209820117,-0.830717123,0.955353602,-1.330753449,-1.238845292,0.016904205,-0.42144014,-0.227917064,-0.094518664,-0.04916892
49,0,0,M,2,7.308333333,6,6,0,0,Control,7.03,2.75,49,0,0,1,2,-73.71726692,0.73062432,1.2113533,-1.7618663,-0.76545191,0.039962474,0.51650989,0.76190472,0.29761904,7.308333333,-1.071412369,-1.236965372,-2.455563658,-6.653773431,0.04572562,-0.588880719,-1.128445273,-2.025368466,-1.237569269,0.073173159,0.15726019,1.247593057,-2.084474017,-1.108243626,1.226041149,0.378752905,-1.138790918,-0.075777469,-1.521867172,-0.408952314,-0.098703403,-0.053300561
50,0,0,F,1,6.680555556,7,25,9,32.14285714,Experimental,6.08,2.5,50,0,0,0,1,-8.861868889,0.67888451,0.16468063,-1.3075324,-0.44130373,-0.057122458,0.22401065,0.80952382,0.38095236,6.680555556,-1.664494118,-1.443180913,-2.04691835,-6.847946297,-0.957502751,-0.997844884,-1.128445273,-1.893859245,-1.237569269,-1.719569245,1.908090305,2.433424536,-2.382790679,-1.108243626,1.226041149,0.378752905,0.261970325,1.221765962,-0.42144014,-0.236915285,-0.059434234,-0.03036825
51,0,0,F,2,9.236111111,5,5,0,0,Control,9.02,2.75,51,0,0,0,2,-82.22801566,-0.074807152,-0.24723387,0.20085622,-0.42893428,-0.3490825,-0.42291638,0.84523809,0.63095242,9.236111111,-1.122057511,-0.76000444,-1.806976435,-5.812724803,-0.883605892,-0.588880719,-1.128445273,-2.020114279,-1.237569269,0.073173159,0.15726019,1.141200699,-2.043754236,-1.108243626,1.226041149,0.378752905,0.862296571,0.109585878,-0.42144014,0.0038672,0.000185465,2.81E-05
52,0,0,F,1,10.28055556,8,28,1,3.225806452,Experimental,10.03,3.5,52,0,0,0,1,-2.413426008,0.59593433,0.062970117,-0.3806912,-0.68240488,-0.083329588,0.53812802,0.95833331,0.13095239,10.28055556,-0.513920828,-1.418346585,-2.646032943,-7.58327746,1.277259029,0.638011778,0.897931512,0.422279305,0.403719453,0.969544361,-0.718154868,0.200514943,0.276919235,0.358952801,-0.399297979,0.378752905,-1.238845292,-0.35382249,-0.42144014,-0.21180966,-0.040391588,-0.031277947
53,0,0,F,1,8.686111111,7,18,7,38.88888889,Experimental,8.08,3.5,53,0,0,0,1,-5.782615337,-0.43458927,0.083406381,-0.39886457,0.19504836,0.16435665,-0.26036665,0.95833331,0.91666669,8.686111111,-0.710659605,-0.632031366,-1.339464774,-6.494554445,-0.387263552,0.638011778,-0.959580541,0.432262262,-0.840164343,0.073173159,0.15726019,-1.441473766,0.847173221,-0.60244447,0.79391215,0.378752905,0.862296571,-0.631867511,0.678986892,0.182429745,0.048289259,0.035168926
54,0,0,M,1,6.761111111,7,22,5,21.73913043,Experimental,6.09,3.5,54,0,0,1,1,-11.4919025,-0.73195648,-0.33847225,-1.1076255,0.14246981,0.52465284,-0.20727417,0.92261904,0.51190472,6.761111111,-0.690727589,-1.328967866,-2.816007343,-7.11620314,0.846226887,0.638011778,0.222472583,0.144085533,-1.237569269,0.073173159,0.15726019,-1.826259457,0.743072214,-1.108243626,1.226041149,0.378752905,1.562677192,1.592492657,0.678986892,-0.139927708,0.014565575,0.000800859
55,0,0,F,2,7.686111111,8,21,9,42.85714286,Control,7.08,3.5,55,0,0,0,2,-5.564052343,0.31996235,0.85748929,1.9371109,-0.39382398,0.40538156,0.72992814,0.95833331,0.79761904,7.686111111,-0.983700128,-1.927122517,-2.361231288,-7.505675609,1.188525149,0.638011778,-0.621851077,0.404538696,0.097851617,-1.719569245,1.908090305,-0.463550685,-0.09239148,0.716990406,-0.212365772,0.378752905,1.06240532,0.66567592,-1.521867172,0.326185834,0.007650837,0.018168447
56,0,0,F,2,9.052777778,6,12,4,30.76923077,Control,9,3.25,56,0,0,0,2,2.014469468,0.4662466,0.012718741,-0.066152304,-0.35170919,-0.10177346,0.40060067,0.91666669,0.83333331,9.052777778,-2.01169789,-0.670244037,-2.020222182,-7.579618736,-3.807212014,0.229047612,1.911119904,0.897412386,1.720003666,0.969544361,-0.718154868,-0.463993986,0.893204279,2.151982392,-1.860767964,0.378752905,0.261970325,0.480312573,1.779413924,0.257487327,0.060128654,0.040318039
57,0,0,M,2,8.908333333,8,12,10,76.92307692,Control,8.1,2.75,57,0,0,0,2,1.102319399,-1.0761955,-0.25552842,-0.68544436,-0.22465432,-0.55836225,0.90848398,0.92261904,0.77380955,8.908333333,-0.236914955,-0.733946318,-1.562136639,-7.130854385,0.230702916,-0.588880719,-0.621851077,-0.554350514,-0.793279492,0.073173159,-0.718154868,-1.26370987,-0.021043341,-0.542771536,0.742930639,-1.330753449,0.562133448,-0.817230858,0.678986892,-0.097479282,0.048660017,0.019438016
58,0,0,M,2,7.652777778,8,30,4,13.33333333,Control,7.07,3.5,58,0,0,1,2,-11.85406918,0.20894533,-0.31837368,-0.13185602,0.48477104,-0.19124526,-0.98071313,0.74404758,0.26190478,7.652777778,-1.872750445,-1.167738485,-2.144526788,-8.118786448,-2.386423151,0.638011778,-0.621851077,0.627810756,-0.635401933,-0.823198043,1.032675248,-0.57526266,0.710673431,-0.433844752,0.594841487,0.378752905,0.261970325,1.036402615,-0.42144014,-0.237330943,-0.067295235,-0.039372876
59,0,0,M,1,7.580555556,7,14,5,33.33333333,Experimental,7.06,2.25,59,0,0,0,1,-16.19299453,-0.027916834,-0.83823419,-1.6164795,0.000718832,0.039962474,0.093663007,0.66666669,0.51190472,7.580555556,-1.302006545,-1.658472945,-2.571542956,-6.725316068,0.714104583,-1.40680905,1.911119904,1.227746242,2.146751491,0.969544361,-0.718154868,1.103520073,0.626932315,0.335273065,-1.719961886,0.378752905,-0.338355922,-3.412317721,-1.521867172,-0.429091616,-0.029933372,-0.036237615
60,0,0,F,1,6.786111111,7,10,3,30,Experimental,6.09,3.25,60,0,0,1,1,-88.59206362,-0.081925765,0.26103586,1.055004,0.41431198,-0.42256245,0.8052088,0.95833331,0.58333331,6.786111111,-0.964064507,-1.293238781,-2.366029266,-8.253013162,0.362142535,0.229047612,-1.128445273,-2.072038014,-1.237569269,0.969544361,-0.718154868,1.885947198,-2.341185685,-1.108243626,1.226041149,0.378752905,0.462079073,0.943720941,-1.521867172,0.033852698,-0.014559297,-0.004402475
61,0,0,M,1,9.65,8,17,10,58.82352941,Experimental,9.07,3.5,61,0,0,0,1,2.781496156,0.50633693,-0.013798505,0.23720294,-0.14691956,0.23302655,-0.92922276,0.85119045,0.33333331,9.65,-0.790500726,-0.764337636,-1.797410141,-6.771999191,-0.325472973,0.638011778,-1.128445273,-0.385320213,-1.237569269,0.073173159,0.15726019,-0.706036598,-0.073624972,-1.108243626,1.226041149,0.378752905,-2.439497786,-3.319636048,-1.521867172,-0.064378657,-0.075955549,-0.033221919
62,0,0,F,1,9.886111111,5,9,0,0,Experimental,9.1,2.75,62,0,0,1,1,-19.43421938,0.3115761,-0.76251578,0.32806972,-1.0627265,-0.022686765,-0.19530252,0.91666669,0.71428573,9.886111111,-0.167348913,-0.716165919,-2.054251931,-7.101772875,0.261575449,-0.588880719,-1.128445273,-1.177589867,-0.760428202,-0.823198043,0.15726019,0.057328563,-0.983269487,-0.559820946,0.722295265,-1.330753449,-1.138790918,-0.817230858,0.678986892,0.173073231,0.056486726,0.026778775
65,0,0,M,1,10.08333333,8,14,2,12.5,Experimental,10.01,3.75,65,0,0,0,1,-3.361926542,0.78818744,0.14876474,0.20085622,-0.18393263,0.32551903,-0.51821154,0.88095242,0.17857143,10.08333333,-0.646055573,-0.666729867,-1.587396782,-6.763564098,-0.263803761,1.046975943,-0.115256881,0.964696893,-0.902677477,0.073173159,0.15726019,-1.668000826,1.360419513,-0.682008382,0.861887498,0.378752905,-0.338355922,1.129084289,-0.42144014,-0.073398809,-0.063729986,-0.031818935
66,0,0,M,1,8.119444444,8,16,2,11.11111111,Experimental,8.01,3.75,66,0,0,1,1,-12.12077162,0.24593523,0.33918172,0.80057704,0.5021323,-0.39079642,-0.72685862,0.6785714,0.63095242,8.119444444,-0.75885689,-1.393979044,-2.708583392,-6.726233402,0.918257741,1.046975943,-1.128445273,-0.769586758,-1.237569269,0.969544361,-0.718154868,0.005018987,-0.631485981,-1.108243626,1.226041149,0.378752905,-0.038192799,0.294949226,0.678986892,0.127884956,-0.030232622,-0.002613971
67,0,0,M,2,10.13888889,8,15,7,43.75,Control,10.01,NA,67,0,0,0,2,-12.50899122,0.50083399,0.36432049,0.63701677,0.35371682,-0.44553339,0.64871466,0.81547618,0.52380955,10.13888889,-0.610942415,-0.39695279,-1.005765738,-6.998831911,-0.515320088,-1.815773215,1.911119904,0.877261032,-1.237569269,0.073173159,0.15726019,0.895168375,0.158053926,-1.108243626,0.089881758,0.378752905,-0.138247173,-0.539185837,1.779413924,0.196145849,-0.064014578,-0.000707997
68,0,0,M,2,6.525,7,17,9,47.36842105,Control,6.06,NA,68,0,0,1,2,-4.380297222,0.57740557,0.89799702,0.10998944,0.49606425,0.13347375,-0.26036665,0.66666669,0.041666668,6.525,-1.274617644,-1.58768882,-3.041756712,-7.471262644,0.548743103,0.638011778,0.222472583,-0.207450514,0.242333504,0.073173159,0.15726019,0.342371419,-0.28696122,-1.070356048,0.089881758,0.378752905,-1.138790918,-2.022092616,-1.521867172,-0.340396127,-0.13535801,-0.072168463
69,0,0,M,1,6.852777778,7,12,2,15.38461538,Experimental,6.1,3,69,0,0,0,1,-5.043117487,0.32449809,-1.3238525,-2.172864,0.079533182,0.20496698,0.74091846,0.95833331,0.38095239,6.852777778,-1.051112958,-1.80244032,-2.488898671,-7.269887527,1.752043694,-0.179916553,0.897931512,-0.394870471,1.195658804,-0.823198043,1.032675248,1.103520073,-0.700886653,0.010387091,-0.912754627,0.378752905,0.462079073,0.480312573,-0.42144014,-0.364769863,-0.02865432,-0.026847406
71,0,0,F,1,6.152777778,8,29,6,20.68965517,Experimental,6.01,3.25,71,0,0,0,1,0.750069588,0.58493215,0.41009805,-0.18078427,0.69336456,-0.46526402,-0.74621481,0.77976191,0.36904758,6.152777778,-1.831327344,-1.911065155,-2.29303968,-6.448051366,0.040931655,0.229047612,0.391337315,1.227746242,-1.237569269,0.969544361,-0.718154868,1.103520073,0.626932315,-1.108243626,1.226041149,0.378752905,1.762785941,0.66567592,-1.521867172,-0.165910987,-0.113785426,-0.042808758
72,0,0,F,1,8.433333333,6,8,2,25,Experimental,8.05,2.75,72,0,0,0,1,-13.46152829,0.62706572,-0.011447884,0.10998944,-0.21694142,0.39724141,-0.10005958,0.95833331,0.54761904,8.433333333,-0.647190498,-0.968449366,-2.221266572,-6.767410814,0.171916151,-0.588880719,1.911119904,-0.570113076,0.353326212,0.969544361,-0.718154868,1.119035625,-0.849602377,-0.050233033,-0.25606421,0.378752905,-2.53955216,-3.319636048,-0.42144014,0.107001918,-0.007315429,0.002759583
73,0,0,M,2,10.75555556,8,27,11,37.93103448,Control,10.09,3.75,73,0,0,0,2,-3.891321686,0.58493215,0.54084051,-0.15422332,-0.52233636,-0.44627723,0.61054742,0.92261904,0.57142854,10.75555556,-0.213362539,-0.51273808,-1.416095852,-6.229058739,-0.013925878,1.046975943,-0.621851077,-0.36822865,-0.668253223,0.969544361,-0.718154868,-0.712242819,-0.057514102,-0.383643712,0.606979942,0.378752905,0.16191595,0.294949226,-0.42144014,-0.040088938,0.018170819,0.002165963
74,0,0,F,2,10.06111111,8,29,4,13.79310345,Control,10,3.25,74,0,0,0,2,-4.955492519,-0.058324344,-0.25906712,-0.25347769,1.308737,0.93450534,-0.21070471,0.69047618,0.34523809,10.06111111,-0.780241887,-0.571544359,-1.10359983,-7.004781158,-0.551077611,0.229047612,1.911119904,1.227746242,-1.237569269,-1.719569245,1.908090305,1.103520073,0.626932315,-1.108243626,1.226041149,0.378752905,-0.338355922,-0.168459143,-0.42144014,-0.17819032,-0.054390212,-0.033642813
76,0,0,F,1,10.2,8,25,3,10.71428571,Experimental,10.02,2,76,0,0,1,1,0.417695379,-0.069402225,-0.1129813,0.98510635,0.54878408,-0.08282271,-1.2191477,0.88690472,0.84523809,10.2,-0.329663395,-1.282083977,-2.926435785,-7.296811993,1.121273091,-1.815773215,-1.128445273,-0.023615767,-0.902677477,-0.823198043,0.15726019,-0.333220048,0.094742473,-0.682008382,0.861887498,-1.330753449,-0.138247173,0.202267552,1.779413924,0.317295081,0.052028989,0.040201635
77,0,0,F,1,6.241666667,8,28,9,30,Experimental,6.02,2,77,0,0,1,1,-6.687573151,0.2960518,0.43821645,-1.3410834,-0.37898815,-0.15732303,-0.51869375,0.88095242,0.059523813,6.241666667,-1.319709303,-1.486947385,-2.681021529,-7.875013697,0.144866654,-1.815773215,0.560202048,0.614057147,-1.359087147,0.969544361,-0.718154868,0.847735115,0.212298712,-2.220244016,1.6035471,0.378752905,0.662187822,-0.909912532,-1.521867172,-0.430631945,-0.116983374,-0.062926222
78,0,0,F,1,9.641666667,5,9,3,33.33333333,Experimental,9.07,3.5,78,0,0,0,1,-7.780695229,0.59130347,-0.58669102,-0.98041201,-0.7427718,0.6813488,0.33481935,0.95833331,0.54761904,9.641666667,-1.187284323,-1.107147191,-1.885249812,-7.849843704,-0.450055401,0.638011778,-0.115256881,-0.358060252,0.354920935,-1.719569245,1.908090305,-0.684314825,-0.0587534,-0.173367658,-0.225718072,0.378752905,0.762242197,-0.075777469,-1.521867172,-0.110970044,0.000845142,-0.007899895
79,0,0,F,2,10.51111111,8,18,3,16.66666667,Control,10.06,3.5,79,0,0,0,2,-2.190941155,-0.060590871,0.24925506,1.5275114,-0.80417717,0.3491953,-0.12563345,0.92261904,0.55952382,10.51111111,-0.698880712,-0.797249762,-2.029988658,-7.369786033,-0.15671324,0.638011778,-0.959580541,-0.412611081,0.18747504,0.073173159,-0.718154868,-0.336323158,-0.222517739,0.158148642,-0.18323348,-1.330753449,0.862296571,-0.446504164,1.779413924,0.331814154,0.017394234,0.023645768
80,0,0,F,1,10.77777778,5,15,7,35,Experimental,10.09,3.5,80,0,0,0,1,-12.58187423,0.60764098,0.16468063,0.69153684,-0.13401939,0.48020923,0.94964683,0.80952382,0.95833331,10.77777778,-0.813297782,-0.967852562,-1.87057065,-6.947428378,-0.049015887,0.638011778,-0.452986345,-0.070254408,0.327810647,0.969544361,-0.718154868,-1.498216357,0.455378105,0.418625735,-0.356813387,0.378752905,0.462079073,0.109585878,0.678986892,0.307893736,0.053353172,0.036992242
81,0,0,M,1,8.9,5,8,5,55.55555556,Experimental,8.1,3.5,81,0,0,1,1,-18.335716,0.70166075,-0.31314379,0.33366156,0.63323104,-0.62720585,0.056541651,0.84523809,0.88690472,8.9,-0.983700128,-0.967852562,-1.575260461,-6.648603496,-0.315991237,0.638011778,-1.128445273,-0.152127011,-1.237569269,1.865915564,-3.344400041,0.076390527,-0.150638472,-1.108243626,1.226041149,-3.040259804,-1.038736543,0.016904205,-0.42144014,0.196394898,0.017645025,0.020325482
82,0,0,F,1,7.075,8,21,6,25,Experimental,7,3.25,82,0,0,0,1,-12.80200937,0.048861504,0.86804646,0.32806972,1.0944651,1.0846293,1.4381754,0.95833331,0.16666667,7.075,-1.478835559,-1.426133015,-1.987052092,-7.567288223,-0.432730373,0.229047612,-0.959580541,-2.016250905,-1.373439653,-0.823198043,1.032675248,1.116819119,-2.032246471,-1.713497671,1.484590241,0.378752905,-1.739117165,-3.1342727,-1.521867172,-0.109133315,-0.144611299,-0.050696821
83,0,0,F,1,7.075,7,18,6,28.57142857,Experimental,7,3.25,83,0,0,0,1,-15.66847148,-0.47430116,0.89458978,1.3276044,0.87136102,-0.30361754,0.2959435,0.77380955,0.25,7.075,-1.664494118,-1.927122517,-2.708583392,-6.637720495,0.362142535,0.229047612,-1.128445273,-2.017487185,-0.635401933,-0.823198043,0.15726019,1.119035625,-2.028705621,-0.699057792,0.742930639,-1.330753449,0.762242197,1.221765962,-1.521867172,-0.141698269,-0.101428711,-0.046737085
84,0,0,F,2,10.64722222,3,3,1,33.33333333,Control,10.07,3.25,84,0,0,0,2,-61.06397522,0.59005731,0.82627386,-0.16261092,-0.57274747,0.66747224,-0.94102395,0.69047618,0.39285713,10.64722222,-0.252831795,-0.503369323,-1.620180009,-6.731415794,-0.055600005,0.229047612,-0.959580541,-0.426426503,0.789961319,-0.823198043,1.032675248,-0.333663349,-0.234733674,0.670578124,-0.773162394,0.378752905,1.262514069,-0.168459143,-0.42144014,-0.110036285,-0.02581544,-0.024354156
85,0,0,F,2,9.855555556,7,14,9,60,Control,9.1,3.5,85,0,0,0,2,-21.82623925,0.31054726,0.79534459,-1.2893591,-1.0596473,0.007470131,-0.51813048,0.85119045,0.60714287,9.855555556,-1.458421206,-1.762600349,-3.283164315,-7.527375515,0.684658103,0.638011778,-0.284121613,-0.401793636,0.443906468,-0.823198043,1.032675248,-0.491478679,-0.160552854,0.438516713,-0.45027949,0.378752905,-0.538464671,0.294949226,-0.42144014,-0.140117962,0.007372779,-0.00415392
86,0,0,F,1,9.552777778,5,6,4,66.66666667,Experimental,9.06,3.5,86,0,0,0,1,-21.53209382,-0.33169371,-0.53647733,-0.4170379,-0.891608,-0.23871534,-0.41900271,0.80952382,0.45238096,9.552777778,-1.136068626,-0.833716251,-1.362769816,-7.738923757,-0.806993464,0.638011778,0.222472583,-0.038111144,0.357153547,0.969544361,-0.718154868,0.243958489,-0.114698839,-1.108243626,0.012195646,0.378752905,1.462622818,0.480312573,0.678986892,-0.156947156,0.009753077,-0.00745667
87,0,0,M,1,10.78888889,2,6,4,66.66666667,Experimental,10.09,3.5,87,0,0,0,1,68.76039914,-0.63452399,-1.1286746,-1.8890798,0.070428699,0.10631432,-0.39748836,0.92261904,0.85119045,10.78888889,-0.947078552,-0.815048708,-2.101325335,-7.519752658,-0.492381871,0.638011778,1.57339044,1.151004198,0.167062588,0.969544361,-1.593569925,1.065396145,0.577183365,0.332431497,-0.212365772,-1.330753449,2.363112188,0.851039268,1.779413924,-0.058399509,0.10859497,0.039651833
88,0,0,F,2,9.452777778,7,18,2,11.11111111,Control,9.05,3.75,88,0,0,0,2,-2.448162992,-0.11678173,-0.38933253,0.43710986,0.67255288,0.44171393,-0.78486562,0.88690472,0.92261904,9.452777778,-0.805731541,-1.757217318,-3.243607461,-7.026322321,1.977830382,1.046975943,0.222472583,0.409761977,-0.154433532,0.073173159,0.15726019,-1.683516378,0.911616702,-0.40353469,0.220977073,0.378752905,1.06240532,0.851039268,0.678986892,0.329607551,0.043743472,0.037407767
90,0,0,F,2,9.472222222,7,25,23,92,Control,9.05,3.25,90,0,0,1,2,-9.752868471,0.58227384,-0.52240574,0.63701677,0.096771032,0.034690663,0.007352263,0.92261904,0.95833331,9.472222222,-0.969389063,-1.80547451,-3.47537678,-6.695435294,1.906831142,0.229047612,1.911119904,1.089159321,0.461767364,0.073173159,0.15726019,-0.09250734,0.922947424,0.518080625,-0.484267164,0.378752905,0.762242197,0.66567592,-0.42144014,0.292426432,0.077214621,0.039948302
91,0,0,F,2,9.636111111,8,19,0,0,Control,9.07,3.25,91,0,0,0,2,-3.885014048,-0.079258449,-0.4433766,-0.65329158,0.90054971,-1.2685349,-0.24617183,0.91666669,0.34523809,9.636111111,-0.477061993,-0.675492245,-1.91589267,-7.15065532,-0.063852908,0.229047612,-0.790715809,-0.574625496,-1.237569269,-0.823198043,1.032675248,-0.706036598,-0.228537185,-1.108243626,1.226041149,0.378752905,-0.038192799,1.777856004,-0.42144014,-0.30699844,-0.001063412,-0.019796208
92,0,0,F,2,11.08611111,7,12,5,41.66666667,Control,11.01,3,92,0,0,0,2,-21.26124083,0.73797667,-0.084035069,2.239068,-0.22576652,1.1504253,-0.68945926,0.85119045,0.88095242,11.08611111,-0.955639642,-1.141534933,-2.018895042,-7.736743682,0.049290753,-0.179916553,0.222472583,-0.997803935,1.966547813,-0.823198043,1.032675248,0.172143649,-0.875450586,2.044949986,-2.020995571,0.378752905,0.16191595,-0.168459143,-0.42144014,0.599012614,-0.004818116,0.029345622
93,0,0,F,1,10.35,7,17,9,52.94117647,Experimental,10.04,3.5,93,0,0,1,1,-5.270248551,0.5876919,-0.19143161,-0.63511819,-0.82261783,0.33231971,-0.79890239,0.95833331,0.95833331,10.35,-0.664147389,-0.845254959,-1.797410141,-7.779118378,-0.043417871,0.638011778,0.729066779,0.821659366,0.745309081,0.073173159,0.15726019,0.423938893,0.527257371,1.002094424,-0.824143905,0.378752905,0.261970325,1.314447636,-0.42144014,0.214112227,0.067859396,0.037125526
94,0,0,F,1,8.563888889,6,15,9,56.25,Experimental,8.06,3.5,94,0,0,1,1,-13.94614913,0.29286048,-0.37052223,-0.14443757,-0.49769935,0.57234824,0.45017314,0.95833331,0.58333331,8.563888889,-1.56045773,-1.569746231,-2.579003973,-7.97527815,-0.260890972,0.638011778,1.911119904,0.726064061,0.220645274,0.969544361,-1.593569925,0.082153447,0.566029685,0.272758563,-0.237856527,-1.330753449,-0.638519046,0.66567592,-0.42144014,0.036070622,0.016321252,0.006170824
95,0,0,M,1,7.630555556,8,25,8,26.66666667,Experimental,7.07,NA,95,0,0,0,1,-0.628957947,-0.97264236,-1.0792966,-0.47295615,-0.63277441,0.3101846,-0.5375011,0.76190472,0.47619045,7.630555556,-1.158713898,-1.183128492,-2.626840146,-7.22641101,-0.239029881,-0.179916553,-0.115256881,1.227746242,-0.283925025,0.073173159,0.15726019,1.103520073,0.626932315,-0.118430671,0.246467828,0.378752905,-0.538464671,-0.261140816,-1.521867172,-0.3145279,-0.010541367,-0.026683016
96,0,0,M,1,8.097222222,6,7,3,42.85714286,Experimental,8.01,3.75,96,0,0,1,1,-56.75940599,-0.74325317,-0.52692115,0.67336351,0.50558305,1.2887174,-0.006347895,0.95833331,0.58333331,8.097222222,-0.96596939,-1.198716155,-3.195852818,-6.998831911,0.846226887,1.046975943,-0.959580541,-1.450993057,-1.237569269,-1.719569245,1.908090305,0.165050824,-1.243876089,-1.108243626,1.226041149,0.378752905,-0.238301548,-0.261140816,-0.42144014,0.111642416,0.014182683,0.008235922
97,0,0,F,2,7.916666667,8,27,13,44.82758621,Control,7.11,3.5,97,0,0,0,2,-7.286561836,-0.44542325,-0.47829735,-0.089917488,-0.70460188,0.18831865,0.65975231,0.84523809,0.76190472,7.916666667,-0.158853888,-1.260002009,-2.399621056,-7.559588446,1.210234532,0.638011778,0.391337315,0.639493596,0.211714826,0.073173159,0.15726019,0.47358866,0.361191479,0.266128237,-0.229359609,0.378752905,-0.138247173,-1.187957553,-1.521867172,-0.09003738,0.027247618,0.002337923
98,0,0,M,2,10.45555556,8,29,7,23.33333333,Control,10.05,3.5,98,0,0,1,2,-3.834313005,-0.066950753,0.040492609,0.29172301,-0.26975316,-0.82162315,1.331108,0.81547618,0.34523809,10.45555556,-0.178006705,-0.495828005,-1.677096561,-7.293811016,-0.004368288,0.638011778,-0.115256881,0.78123303,0.907332919,0.969544361,-0.718154868,-1.298730687,1.083879083,1.283409685,-1.019573031,0.378752905,0.261970325,0.016904205,0.678986892,-0.194818531,-0.006160262,-0.015864001
99,0,0,F,2,9.586111111,8,21,1,4.545454545,Control,9.07,3.75,99,0,0,0,2,-10.45723756,0.72370988,0.1619264,-0.8895452,0.60843778,0.015343774,-0.59535342,0.84523809,0.59523809,9.586111111,-0.338969117,-1.045261742,-2.201659174,-6.6137,0.628738615,1.046975943,-1.128445273,-0.178305228,-0.873015633,0.073173159,0.15726019,0.690806388,-0.382387143,-0.935855149,0.90437209,0.378752905,-0.038192799,-1.280639227,0.678986892,0.018101599,0.001972043,0.004323479
100,0,0,F,2,6.513888889,8,22,3,13.63636364,Control,6.06,3,100,0,0,0,2,-6.577515717,-0.42880705,0.016954124,-0.22412069,0.75626838,-0.78643179,1.2366238,0.72619045,0.011904761,6.513888889,-1.830579461,-2.49823411,-3.950416453,-7.429241523,3.485092679,-0.179916553,-0.452986345,0.694749255,0.617093366,0.969544361,-0.718154868,-0.153239644,0.095804728,0.935791164,-0.926106927,0.378752905,-0.338355922,1.40712931,-1.521867172,-0.598084481,-0.043978713,-0.059535954
101,0,0,F,2,7.347222222,8,23,10,41.66666667,Control,7.04,3.5,101,0,0,1,2,-6.823955378,-0.074951552,0.26292372,-2.0218849,0.063058861,0.5248124,-0.15260291,0.91666669,0.75,7.347222222,-0.753693368,-1.749398593,-3.073341253,-7.690006553,2.021385685,0.638011778,0.222472583,-0.754658684,-0.837293842,-1.719569245,1.908090305,0.464279328,-0.776483813,-1.99860169,1.149568882,0.378752905,1.862840316,0.851039268,1.779413924,-0.014199521,0.050905437,0.026330813
102,0,0,F,2,6.963888889,8,22,2,9.090909091,Control,6.11,3.75,102,0,0,1,2,-11.47549974,-0.046335023,-0.1853472,0.5824967,-0.15806302,-0.13466178,0.01200527,0.92261904,0.4642857,6.963888889,-1.830018181,-1.866778591,-2.307871097,-8.189475852,-0.140465337,1.046975943,-0.284121613,0.604939587,0.366083995,-1.719569245,1.908090305,-1.82980587,1.121412099,-0.107064398,-0.251208828,0.378752905,0.462079073,1.40712931,-1.521867172,-0.031359442,-0.03989482,-0.017451584
103,0,0,F,1,10.81111111,6,14,2,14.28571429,Experimental,10.9,3.75,103,0,0,1,1,-16.83416205,-0.055071555,-0.17274617,-0.5959757,0.4008449,0.17229816,0.000695586,0.95833331,0.63095242,10.81111111,-0.75102293,-0.708317246,-1.954445052,-7.388509734,-0.345650108,1.046975943,1.235660976,0.978326873,1.863847664,-0.823198043,-0.718154868,0.134906324,0.754402936,1.260677138,-1.741811105,-3.040259804,0.16191595,1.221765962,1.779413924,0.087372336,0.047320518,0.025451581
104,0,0,F,2,9.319444444,8,23,12,52.17391304,Control,9.3,3.75,104,0,0,1,2,-8.503327602,-0.30020946,0.28696913,-0.39886457,0.45069584,-0.037180141,0.31451488,0.95833331,0.36904758,9.319444444,-0.984073983,-1.09283372,-1.8828182,-6.840923935,-0.093344901,1.046975943,-1.128445273,-2.017487185,-1.237569269,-1.719569245,1.908090305,1.103520073,-2.028705621,-1.108243626,1.226041149,0.378752905,-0.73857342,-0.817230858,-0.42144014,-0.148600688,-0.047315755,-0.020228064
