p_id,age,session,group,trainingslope,totalsessions,meango_corrrtnr_t,Fssrtnr_t,PBI_t,cogflex_t,corsi_max_wm_t
125,7.6333332,2,2,-.18678038,33,541,278.75,.015514856,.99341261,7
126,10.458333,0,2,.78027326,34,494.93549,194.84616,.50706077,-.12284786,5
126,10.458333,1,2,.78027326,34,659.3125,164.76471,-.95368701,-.85143077,5
126,10.458333,2,2,.78027326,34,636.0625,280.88889,-.92989743,.57667965,6
127,7.4694443,0,2,-11.98022,14,475.03391,160,.2795296,.11128208,6
127,7.4694443,1,2,-11.98022,14,,,,,
127,7.4694443,2,2,-11.98022,14,588.79999,339,.44810763,-.99998355,6
128,7.0111113,0,2,,1,480.42374,312,.074087717,-1.0113308,6
128,7.0111113,1,2,,1,508.65518,296,-.42982206,-.14379087,4
128,7.0111113,2,2,,1,667.84784,357.17648,-.42252672,-.51857042,6
129,6.0250001,0,1,-19.755108,27,695.5517,248,.28474334,-.027084351,5
129,6.0250001,1,1,-19.755108,27,,,,,
129,6.0250001,2,1,-19.755108,27,442.5,205.29411,-.58283824,,
130,9.0861111,0,1,-5.3556123,24,,,-.055555232,,4
130,9.0861111,1,1,-5.3556123,24,682.26318,114,-.73851943,-.067423791,5
130,9.0861111,2,1,-5.3556123,24,740.53192,217.11111,-.93046206,.53162807,6
131,10.330556,0,1,4.9356937,11,497.65625,308.76923,.59802407,.16552255,7
131,10.330556,1,1,4.9356937,11,470.42499,208,,,
131,10.330556,2,1,4.9356937,11,,,,,
132,9.2138891,0,2,-3.0854163,31,546.66669,177,.60522938,.5174852,7
132,9.2138891,1,2,-3.0854163,31,417.26086,266,.069098711,-.41775325,6
132,9.2138891,2,2,-3.0854163,31,474.31372,249.05882,.5070715,-.46189255,7
134,9.5305557,0,1,6.5522504,13,587.92065,234.53847,-.86407864,1.0476505,5
134,9.5305557,1,1,6.5522504,13,634.85107,211.05882,-.92907101,-.65212369,
134,9.5305557,2,1,6.5522504,13,728.48834,153.05263,.033211693,-.73914319,7
135,6.313889,0,1,-11.428893,12,634.25,272,-.46494663,.0034907544,4
135,6.313889,1,1,-11.428893,12,786.92859,151,.013958078,1.0043117,6
135,6.313889,2,1,-11.428893,12,654.57501,335.44446,.66294783,.71860635,7
136,8.4944448,0,1,16.471804,5,595.85077,350,-.063923739,-.037965398,6
136,8.4944448,1,1,16.471804,5,,,,,
136,8.4944448,2,1,16.471804,5,,,,,
137,6.1750002,0,2,-3.2619846,19,582.72882,245.69231,.56061959,.029001266,5
137,6.1750002,1,2,-3.2619846,19,531.12769,280.55554,-.58917689,-.30093783,
137,6.1750002,2,2,-3.2619846,19,533.6579,266,.57813489,-.59263718,6
138,8.6416664,0,2,-12.076205,16,597.23529,199,.72797573,.99231732,4
138,8.6416664,1,2,-12.076205,16,559.96973,300.21054,-.39087525,,5
138,8.6416664,2,2,-12.076205,16,672.37781,205.22223,-.91953027,.81686342,
139,8.5638885,0,1,-2.0657899,26,570.29633,268,.13998108,.19693238,6
139,8.5638885,1,1,-2.0657899,26,,,,,
139,8.5638885,2,1,-2.0657899,26,,,,,
140,10.391666,0,2,-106.23068,6,389.03845,335,.29501757,-.5696342,
140,10.391666,1,2,-106.23068,6,,,,,
140,10.391666,2,2,-106.23068,6,,,,,
141,10.363889,0,1,-3.940068,25,566.375,260,.8531841,1.134486,5
141,10.363889,1,1,-3.940068,25,817.16669,241.77777,-.38356438,-1.236575,6
141,10.363889,2,1,-3.940068,25,705.07501,165.94118,-.35979941,.90653563,7
142,9.8833332,0,2,-6.6047292,22,534.52728,177.46153,-.077772133,.46389732,
142,9.8833332,1,2,-6.6047292,22,570.58142,281.29413,-.92240053,.25537422,7
142,9.8833332,2,2,-6.6047292,22,639.08698,334.77777,.016915703,-.4998717,8
143,7.9166665,0,2,-21.839203,7,577.9231,223.15384,.59696555,.057078853,5
143,7.9166665,1,2,-21.839203,7,,,,,
143,7.9166665,2,2,-21.839203,7,,,,,
144,8.9555559,0,2,-70.687935,4,609.89856,213,-.43542218,.064022243,7
144,8.9555559,1,2,-70.687935,4,,,-.21473242,-.67218453,
144,8.9555559,2,2,-70.687935,4,,,,,
145,9.9388885,0,1,-10.595738,17,637.32355,296,-.067390218,-.4026207,5
145,9.9388885,1,1,-10.595738,17,,,,,
145,9.9388885,2,1,-10.595738,17,,,,,
146,9.0777779,0,1,-17.010586,6,425.41666,235,.85187489,-.14644153,5
146,9.0777779,1,1,-17.010586,6,,,,,
146,9.0777779,2,1,-17.010586,6,,,,,
147,8.3999996,0,1,-6.1386204,14,629.48279,292,-.50190324,,4
147,8.3999996,1,1,-6.1386204,14,717.28259,274.41177,.51989621,.86628938,5
147,8.3999996,2,1,-6.1386204,14,654.43182,261.33334,.47665903,,5
148,10.986111,0,2,-6.6269493,13,507.45071,246.07692,-.72415388,-.4886122,6
148,10.986111,1,2,-6.6269493,13,608.2558,,.39192516,-.22218168,
148,10.986111,2,2,-6.6269493,13,663.13336,155.23529,-.90473056,-.90513968,7
149,8.3999996,0,1,-.29815558,17,601.72583,220,.30129826,.46476659,6
149,8.3999996,1,1,-.29815558,17,679,,.015914842,.052127644,
149,8.3999996,2,1,-.29815558,17,744.42224,158.76471,.41200048,.97497004,8
150,11.216666,0,1,-6.5571465,17,397.40323,246,-.32892811,-.42123914,6
150,11.216666,1,1,-6.5571465,17,548.94873,200.21053,1.089919,,6
150,11.216666,2,1,-6.5571465,17,488.25491,206,.32546079,.50889325,7
151,7.9944444,0,2,-16.43013,15,660.91669,244,-.43730333,.64894193,
151,7.9944444,1,2,-16.43013,15,,,,,
151,7.9944444,2,2,-16.43013,15,,,,,
152,11.35,0,1,-32.182945,17,680.40002,119,.29723218,-.56119049,7
152,11.35,1,1,-32.182945,17,786.15912,322.88889,.4125776,-.91763669,7
152,11.35,2,1,-32.182945,17,735,174.55556,1.0498799,-.51208699,6
153,7.9083333,0,1,-12.510137,9,646.4386,243,-.72647041,.15187658,5
153,7.9083333,1,1,-12.510137,9,,,,,
153,7.9083333,2,1,-12.510137,9,,,,,
154,8.7250004,0,2,-4.7304764,18,740.10168,204,-.42911381,,6
154,8.7250004,1,2,-4.7304764,18,679.52271,278.10526,.41255942,.37160543,6
154,8.7250004,2,2,-4.7304764,18,730.26086,170.11111,.10926633,.078017682,7
155,9.5583334,0,1,,,372.25,256,.34324902,.49591976,6
155,9.5583334,1,1,,,,,,,
155,9.5583334,2,1,,,,,,,
156,10.188889,0,1,-19.359083,15,447.41934,310.76923,-.22939122,.17205656,5
156,10.188889,1,1,-19.359083,15,482.31915,247.66667,-.95983237,-.60420799,5
156,10.188889,2,1,-19.359083,15,593.56097,120.42105,.022763295,,7
157,8.5944443,0,2,-21.212368,4,494.6087,262,.5591042,.89799702,5
157,8.5944443,1,2,-21.212368,4,473.32559,279.44446,.40155545,,6
157,8.5944443,2,2,-21.212368,4,517.78052,142.88889,.56313825,-.64171809,6
158,9.8833332,0,2,,,752.17462,222,.34263533,.33510333,6
158,9.8833332,1,2,,,,,,,
158,9.8833332,2,2,,,,,,,
159,11.097222,0,1,-17.323767,2,639.83606,215.30769,-.82834888,.53680605,4
159,11.097222,1,1,-17.323767,2,,,,,
159,11.097222,2,1,-17.323767,2,,,,,
160,8.7555552,0,1,-7.4546857,10,478.01428,299,.75773346,-.26534259,6
160,8.7555552,1,1,-7.4546857,10,494.5,173.47058,.022193793,-1.2823398,6
160,8.7555552,2,1,-7.4546857,10,565.17645,353.88889,.1199314,.0033074766,6
161,10.275,0,1,-1.9190798,29,505.14706,263.92307,.58246946,.03433311,6
161,10.275,1,1,-1.9190798,29,,331.11111,.45979345,-.52303064,
161,10.275,2,1,-1.9190798,29,717.26532,231.11765,.031793505,.018474851,6
162,10.497222,0,2,-4.3286448,10,526.08698,326.53845,.30368799,.081697255,4
162,10.497222,1,2,-4.3286448,10,,,,,
162,10.497222,2,2,-4.3286448,10,,,,,
163,9.5722218,0,2,-5.7115464,12,750.12726,199,-.090461761,.11619926,6
163,9.5722218,1,2,-5.7115464,12,,,,,
163,9.5722218,2,2,-5.7115464,12,,,,,
164,10.488889,0,1,-6.7828598,16,595.85077,350,-.063923739,-.33960402,5
164,10.488889,1,1,-6.7828598,16,707.19147,176.52942,-.00087905955,-.27894884,5
164,10.488889,2,1,-6.7828598,16,672.97675,257.88235,.035457209,-.20705526,8
165,7.4833331,0,2,5.7759995,27,487.82224,349,-.82625425,.57442242,5
165,7.4833331,1,2,5.7759995,27,498.97369,279.17648,-.37780917,,5
165,7.4833331,2,2,5.7759995,27,509.30768,257.33334,.81694162,,6
166,10.747222,0,1,-3.5601962,27,436.86154,276.46155,.7442252,-.092304304,6
166,10.747222,1,1,-3.5601962,27,530.65216,199.29411,.0096286964,-.88054276,6
166,10.747222,2,1,-3.5601962,27,609.78259,251,.055634663,-.82419473,6
167,8.7361107,0,2,-15.205832,12,679.94739,175,-.079867892,-.1823895,4
167,8.7361107,1,2,-15.205832,12,,,,,
167,8.7361107,2,2,-15.205832,12,,,,,
168,9.0027781,0,1,,1,718.41669,185,-.062314138,.14876474,6
168,9.0027781,1,1,,1,,,,,
168,9.0027781,2,1,,1,,,,,
169,9.5055552,0,2,,,436.68182,244,.43932983,.72321856,5
169,9.5055552,1,2,,,,,,,
169,9.5055552,2,2,,,,,,,
170,8.9250002,0,1,-10.080519,29,596.4762,261,.30052531,.56981242,6
170,8.9250002,1,1,-10.080519,29,731.48279,,-.36429727,-.15271182,6
170,8.9250002,2,1,-10.080519,29,641.383,264.22223,.038962096,-.096909046,6
171,8.041667,0,1,-12.35764,7,,,-.3294217,.018704951,5
171,8.041667,1,1,-12.35764,7,,,,,
171,8.041667,2,1,-12.35764,7,544.33331,275.78946,.4881326,.038176686,7
172,7.8027778,0,2,-16.142048,23,,,-.39998904,-.24906962,6
172,7.8027778,1,2,-16.142048,23,687.59088,295,.012295486,,6
172,7.8027778,2,2,-16.142048,23,808.71429,98.888885,-.59145075,1.2347821,7
173,10.65,0,2,,,553.82758,223,-.63653433,-.92143095,6
173,10.65,1,2,,,547.39026,95.5,.41160566,-.19894433,
173,10.65,2,2,,,546.0741,,.036490314,.46224639,8
174,8.9250002,0,1,-3.233067,29,695.61902,266,-.075258218,.69563979,7
174,8.9250002,1,1,-3.233067,29,828.25,219.22223,-.38349435,,7
174,8.9250002,2,1,-3.233067,29,777.7619,285,.55462825,.85650176,7
175,9.2749996,0,2,,,514.98486,146,.30051035,-.51554513,5
175,9.2749996,1,2,,,,,,,
175,9.2749996,2,2,,,,,,,
176,9.1416664,0,2,-3.1837249,19,409.31747,260,,-.17155567,6
176,9.1416664,1,2,-3.1837249,19,626.13336,128,-.71496958,-1.0780438,
176,9.1416664,2,2,-3.1837249,19,594.70001,214.94118,.47573841,,7
177,7.4250002,0,1,-9.2952166,5,506.96924,290,-.059877381,-.18841195,5
177,7.4250002,1,1,-9.2952166,5,,,,-.14672166,
177,7.4250002,2,1,-9.2952166,5,795.09088,275.44446,-.059967436,.5675863,7
178,9.5027781,0,1,5.8153648,13,599.36365,288.23077,.79589635,.097076155,5
178,9.5027781,1,1,5.8153648,13,477.55319,303.8421,.013328666,,5
178,9.5027781,2,1,5.8153648,13,560.41998,215.52942,.45894691,.91613132,7
179,6.188889,0,2,-122.23504,2,676.14001,303,-.058956958,1.0154307,5
179,6.188889,1,2,-122.23504,2,485.5238,,-.020062545,,5
179,6.188889,2,2,-122.23504,2,674.27271,233.77777,.77862239,.37123799,7
180,6.063889,0,2,-8.0723743,27,543.93878,179.84616,-.57712609,-.74711394,4
180,6.063889,1,2,-8.0723743,27,592.62793,229,-.52104765,,5
180,6.063889,2,2,-8.0723743,27,473.42856,291.11765,.019328887,,5
181,6.3083334,0,1,,,672.98389,310,.80502647,.37590024,5
181,6.3083334,1,1,,,,,,,
181,6.3083334,2,1,,,,,,,
182,8.583333,0,2,-6.5027471,20,589.42645,207.61539,-.05912523,-.35748661,6
182,8.583333,1,2,-6.5027471,20,675.58002,294.5,.39948317,,7
182,8.583333,2,2,-6.5027471,20,681.61108,152.77777,-.4183251,,7
183,10.291667,0,2,-10.994246,13,,305,.31810361,-.085562967,6
183,10.291667,1,2,-10.994246,13,433.32001,225.76923,.42469186,-.73999429,6
183,10.291667,2,2,-10.994246,13,,185.1579,.84184581,-.83469021,6
184,7.3055553,0,1,-52.071529,21,584.25452,289,-.86686856,.86804646,4
184,7.3055553,1,1,-52.071529,21,690.83868,249.05263,,,6
184,7.3055553,2,1,-52.071529,21,,,,,
185,10.061111,0,1,-2.0112801,19,536.23608,195,,-.97085452,7
185,10.061111,1,1,-2.0112801,19,703.90002,192.33333,-.45483685,-.50152284,6
185,10.061111,2,1,-2.0112801,19,,,,,
186,8.833333,0,2,-9.6172895,8,581.75409,,-.28507721,.023710072,5
186,8.833333,1,2,-9.6172895,8,653.40424,269.82352,-.86989993,-.41806746,6
186,8.833333,2,2,-9.6172895,8,692.13953,249.66667,-.77236128,-.21355499,7
187,9.8722219,0,2,.35614523,27,498.05969,286,-.027092922,.23078066,6
187,9.8722219,1,2,.35614523,27,539.57446,317.41177,.21789876,-1.162601,7
187,9.8722219,2,2,.35614523,27,486.17023,252,1.0358094,.42263985,
188,6.9888887,0,1,31.870827,4,674.7547,259,-.71287435,.67985165,4
188,6.9888887,1,1,31.870827,4,703.70367,270,-.38298848,-1.1666828,6
188,6.9888887,2,1,31.870827,4,,,,,
189,10.288889,0,1,-47.839989,9,530.30768,228.76923,-.072187267,.45853901,6
189,10.288889,1,1,-47.839989,9,664.58142,114.33334,,-1.0349877,7
189,10.288889,2,1,-47.839989,9,,,,,
190,10.066667,0,2,-15.06741,9,716.72729,158,.86163688,-.59920824,6
190,10.066667,1,2,-15.06741,9,397,209.58824,-.36931714,1.0528859,7
190,10.066667,2,2,-15.06741,9,563.42554,118.44444,.36083528,1.020395,7
191,9.7638893,0,1,-21.623186,12,376.31818,254.69231,.84469724,.094252996,6
191,9.7638893,1,1,-21.623186,12,621.89191,190.52632,.50201648,.16337851,7
191,9.7638893,2,1,-21.623186,12,609.85107,257.88889,.028218212,.92074239,
192,8.7611113,0,1,,,699.13336,271.38461,-.50387979,-.063402176,4
192,8.7611113,1,1,,,,,,,
192,8.7611113,2,1,,,,,,,
193,10.486111,0,2,6.348897,3,713.40985,236,-.059367813,.329597,6
193,10.486111,1,2,6.348897,3,,,,,
193,10.486111,2,2,6.348897,3,,,,,
194,10.372222,0,2,4.1468205,11,609.84784,316.46155,-.07448148,.093823671,6
194,10.372222,1,2,4.1468205,11,,,,,
194,10.372222,2,2,4.1468205,11,,,,,
195,10.372222,0,2,-3.260987,16,462.79999,286,-.064547539,,6
195,10.372222,1,2,-3.260987,16,,,,,
195,10.372222,2,2,-3.260987,16,,,,,
196,8.6083336,0,2,,,537.03387,197,-.43561584,,5
196,8.6083336,1,2,,,703.78723,294,-.42315689,-.48003912,
196,8.6083336,2,2,,,832.85364,227.66667,,,
197,11.252778,0,1,,,455.95587,282.92307,-.81561583,-.095888317,6
197,11.252778,1,1,,,757.02325,207.33333,.40629077,-.33109796,
197,11.252778,2,1,,,597.05713,133.76471,-.47028232,,5
198,11.566667,0,2,,,562.67444,,.47301948,-.96559751,7
198,11.566667,1,2,,,591.01959,183.5,.029878777,-.62783813,
198,11.566667,2,2,,,,,,,
199,9.5333338,0,2,,,540.33331,190.76471,.29778135,-1.0484943,6
199,9.5333338,1,2,,,653.40424,165.17647,.017914424,-.32797232,
199,9.5333338,2,2,,,701.75513,230.75,-.44174758,.24458243,
200,7.1805553,0,1,,,650.32758,,-.96290451,.44279039,5
200,7.1805553,1,1,,,610.66669,126.66666,,,
200,7.1805553,2,1,,,,,,,
201,9.0694447,0,1,-.026824117,30,577.24591,115,-.065989964,.51057571,5
201,9.0694447,1,1,-.026824117,30,803.70587,229.77777,.4233323,,6
201,9.0694447,2,1,-.026824117,30,785.03571,148.58824,.00061974674,.77617145,6
202,11.236111,0,2,-1.0911419,27,380.07574,278,-.43897238,,7
202,11.236111,1,2,-1.0911419,27,,,,,
202,11.236111,2,2,-1.0911419,27,,,,,
203,7.7111111,0,2,,,551.16132,287,-.31667435,,5
203,7.7111111,1,2,,,488.59573,236.47368,.0079825241,-.99331003,5
203,7.7111111,2,2,,,544.25531,267,-.019189224,-.0023251474,7
204,11.152778,0,1,-5.5398202,32,538.53192,268,-.74508774,-.50750595,6
204,11.152778,1,1,-5.5398202,32,625.04761,270.5,.0081916619,-.74057066,
204,11.152778,2,1,-5.5398202,32,560.72095,175.29411,.031458668,-.53012753,7
205,,0,1,,,,,,,
205,,1,1,,,453.82608,219.47368,.40895826,.031934023,
205,,2,1,,,463.88373,276.66666,-.41526419,-.12056625,7
206,,0,1,,,,,,,
206,,1,1,,,,,,,
206,,2,1,,,,,,,
207,,0,1,,,,,,,
207,,1,1,,,,,,,
207,,2,1,,,,,,,
208,7.8444443,0,1,-5.5799899,34,601.04547,187.22223,1.0158801,,5
208,7.8444443,1,1,-5.5799899,34,534.5,186.35294,.033517953,.47426775,5
208,7.8444443,2,1,-5.5799899,34,566.65002,,-.83262789,,5
209,8.6416664,0,2,-2.3639157,33,618.4762,206.88889,-.43171388,,5
209,8.6416664,1,2,-2.3639157,33,528.75,221.77777,.27907661,-.73310995,5
209,8.6416664,2,2,-2.3639157,33,773.71875,219.05263,.37009725,-.58810848,5
210,8.666667,0,1,,,739.41028,,.18621939,-.12697195,5
210,8.666667,1,1,,,,,-.92581767,-.020363122,
210,8.666667,2,1,,,748.38098,,-.76924932,-.63600922,7
211,10.711111,0,1,,,521.30615,166,.73809272,,6
211,10.711111,1,1,,,,,,,
211,10.711111,2,1,,,,,,,
212,7.7888889,0,1,,1,626.7619,237.05263,.74487579,-.25985155,5
212,7.7888889,1,1,,1,,,,,
212,7.7888889,2,1,,1,,,,,
213,11.875,0,1,-.64807278,25,,132.57895,,-.99554831,
213,11.875,1,1,-.64807278,25,708.08698,,-.38072488,-.58331692,7
213,11.875,2,1,-.64807278,25,809.0769,155.78947,-.41297191,.011238392,7
214,10.713889,0,2,-14.046294,8,536.53998,290.29413,-.73403847,-.23335302,6
214,10.713889,1,2,-14.046294,8,462.43243,177,-.22540338,.6405108,
214,10.713889,2,2,-14.046294,8,498.19446,206.25,-.48649883,-.35581082,7
215,10.716666,0,2,,,573.9787,207.5,-.28987411,-.19323704,6
215,10.716666,1,2,,,,,,,
215,10.716666,2,2,,,,,,,
216,8.7333336,0,2,,,451.4762,291.47058,-.87718236,-.46336028,7
216,8.7333336,1,2,,,,,,,
216,8.7333336,2,2,,,,,,,
217,8.6861115,0,1,-6.4987874,4,628.3269,261,.56218237,-.49410754,7
217,8.6861115,1,1,-6.4987874,4,692.84784,248.75,.41961744,-.59255266,
217,8.6861115,2,1,-6.4987874,4,688.33331,169.94737,,,
218,,0,2,,,,,,,
218,,1,2,,,,,,,
218,,2,2,,,,,,,
219,,0,2,,,,,,,
219,,1,2,,,,,,,
219,,2,2,,,,,,,
220,,0,2,,,,,,,
220,,1,2,,,,,,,
220,,2,2,,,,,,,
221,9.0083332,0,1,-15.124452,7,739.13336,255.33333,-.45077571,-.56319594,
221,9.0083332,1,1,-15.124452,7,812.06451,309.17648,-.19833584,-.11041279,
221,9.0083332,2,1,-15.124452,7,761.14636,146,-.41254988,-.080857396,
222,7.5138888,0,1,-5.1182852,22,559.92859,,.29641628,.4522762,5
222,7.5138888,1,1,-5.1182852,22,,,,,
222,7.5138888,2,1,-5.1182852,22,,,,,
223,8.6444445,0,1,,1,569.63043,139.33333,.73633546,,
223,8.6444445,1,1,,1,645.37207,163.05882,.41105437,.48918268,
223,8.6444445,2,1,,1,629.41669,,.041962057,1.0283208,7
224,,0,2,,,,,,,
224,,1,2,,,,,,,
224,,2,2,,,,,,,
225,,0,1,,,,,,,
225,,1,1,,,,,,,
225,,2,1,,,,,,,
226,9.583333,0,1,-4.4920306,20,,236,-.41148937,-1.0246272,6
226,9.583333,1,1,-4.4920306,20,,230.64706,.42359942,.039958,7
226,9.583333,2,1,-4.4920306,20,,190.05882,.49684092,-.14212132,7
227,,0,1,,,,,,,
227,,1,1,,,,,,,
227,,2,1,,,,,,,
228,11.388889,0,1,-23.830997,17,483.46939,229.55556,.29915401,-.42888555,6
228,11.388889,1,1,-23.830997,17,677.16669,130.77777,.44071904,-.12903211,
228,11.388889,2,1,-23.830997,17,685.15625,158.10527,.021312771,-.84731609,6
229,,0,1,,,,,,,
229,,1,1,,,,,,,
229,,2,1,,,,,,,
230,,0,1,,,,,,,
230,,1,1,,,,,,,
230,,2,1,,,,,,,
231,,0,2,,,,,,,
231,,1,2,,,,,,,
231,,2,2,,,,,,,
232,7.7638888,0,1,,,384.64999,298.36841,-.13045914,-.34367222,6
232,7.7638888,1,1,,,681.58331,157.1579,-.43130958,.33975038,
232,7.7638888,2,1,,,795.06665,210,.080563247,.16991468,7
233,10.955556,0,2,-5.1224551,29,768.71429,178.77777,-.081225961,.10779884,6
233,10.955556,1,2,-5.1224551,29,659.16278,181.21053,-.40867114,.38984302,
233,10.955556,2,2,-5.1224551,29,609.5625,237.25,.026833994,-.28074664,7
234,,0,2,,,,,,,
234,,1,2,,,,,,,
234,,2,2,,,,,,,
235,,0,2,,,,,,,
235,,1,2,,,,,,,
235,,2,2,,,,,,,
236,,0,,,,,,,,
236,,1,,,,,,,,
236,,2,,,,,,,,
237,10.283334,0,2,-9.3882065,18,780.32434,144.73685,.66245008,-.9212029,6
237,10.283334,1,2,-9.3882065,18,673.04877,205.66667,.4226754,-.3202841,
237,10.283334,2,2,-9.3882065,18,689.54169,131,.51928097,-.28233588,6
238,10.283334,0,2,-2.4036951,21,,198.11111,.96801126,.42246631,6
238,10.283334,1,2,-2.4036951,21,468.28571,189,.026567467,.32731017,
238,10.283334,2,2,-2.4036951,21,571.62,270.66666,.94795632,.48987812,7
239,,0,,,,,,,,
239,,1,,,,,,,,
239,,2,,,,,,,,
240,,0,,,,,,,,
240,,1,,,,,,,,
240,,2,,,,,,,,
241,,0,,,,,,,,
241,,1,,,,,,,,
241,,2,,,,,,,,
242,,0,,,,,,,,
242,,1,,,,,,,,
242,,2,,,,,,,,
243,7.8333335,0,,,,,,,,
243,7.8333335,1,,,,,,,,
243,7.8333335,2,,,,,,,,
244,,0,,,,,,,,
244,,1,,,,,,,,
244,,2,,,,,,,,
245,,0,,,,,,,,
245,,1,,,,,,,,
245,,2,,,,,,,,
246,11.566667,0,1,2.031147,30,792.3158,198,-.43778244,-.77637696,7
246,11.566667,1,1,2.031147,30,,,,,
246,11.566667,2,1,2.031147,30,,,,,
247,11.566667,0,1,.86429584,29,730.2381,169.55556,-.42558509,-.19428492,6
247,11.566667,1,1,.86429584,29,740.9787,147.88889,.016438346,-.82041299,
247,11.566667,2,1,.86429584,29,749.31708,295.94736,.74241483,-.31189919,7
248,,0,,,,,,,,
248,,1,,,,,,,,
248,,2,,,,,,,,
249,,0,,,,,,,,
249,,1,,,,,,,,
249,,2,,,,,,,,
250,9.0277777,0,1,-4.0532274,27,536,267.63159,.1346027,-1.2235199,6
250,9.0277777,1,1,-4.0532274,27,837.29633,133.78947,.0091449544,-.37664786,
250,9.0277777,2,1,-4.0532274,27,750.44739,144.44444,.45109954,-.30504459,
251,8.8222218,0,2,-15.90688,24,449.93478,268,-.71436644,-.81777871,5
251,8.8222218,1,2,-15.90688,24,508.19565,252.66667,.016735272,-.068121672,
251,8.8222218,2,2,-15.90688,24,449.36957,204,.54276013,,7
252,10.119445,0,2,-109.45273,3,762.11627,270.63159,-.44535449,-.20855764,6
252,10.119445,1,2,-109.45273,3,423.53192,176.26315,.2705189,-.19265628,6
252,10.119445,2,2,-109.45273,3,627.62219,185.35294,.037585944,.37517071,7
253,,0,,,,,,,,
253,,1,,,,,,,,
253,,2,,,,,,,,
254,,0,,,,,,,,
254,,1,,,,,,,,
254,,2,,,,,,,,
255,7.0138888,0,2,-11.169564,31,601.36957,252.73685,.47888139,,6
255,7.0138888,1,2,-11.169564,31,,,,,
255,7.0138888,2,2,-11.169564,31,,,,,
256,6.9888887,0,1,,,520.81818,225,-.44245747,,5
256,6.9888887,1,1,,,,,,,
256,6.9888887,2,1,,,,,,,
257,,0,,,,,,,,
257,,1,,,,,,,,
257,,2,,,,,,,,
258,9.2777777,0,2,,,456.76746,303.33334,.58012575,,5
258,9.2777777,1,2,,,,,,,
258,9.2777777,2,2,,,,,,,
259,7.1750002,0,2,,,689.95123,186.36842,.59117407,,6
259,7.1750002,1,2,,,,,,,
259,7.1750002,2,2,,,,,,,
260,11.247222,0,2,6.2168479,17,657.10638,236.94118,.19280857,,7
260,11.247222,1,2,6.2168479,17,605.02222,,-.8793987,-.70854616,
260,11.247222,2,2,6.2168479,17,761.11108,,-.41553855,.85087526,7
261,8.1750002,0,2,14.135307,29,616.6087,,-.016090838,-.70112836,5
261,8.1750002,1,2,14.135307,29,691.72412,204.17647,-.25503451,,5
261,8.1750002,2,2,14.135307,29,630.72729,257.66666,-.19051574,,6
262,9.0249996,0,2,,,616.74072,,-.61698699,-.9212029,5
262,9.0249996,1,2,,,571.71741,145.22223,-.39209723,.42147511,
262,9.0249996,2,2,,,607.68182,184.26315,.83383691,.57895476,6
263,11.258333,0,2,,,694.31915,366.44446,.12310646,,6
263,11.258333,1,2,,,,,,,
263,11.258333,2,2,,,622.1087,228.63158,.025172917,-.20633563,7
264,,0,,,,,,,,
264,,1,,,,,,,,
264,,2,,,,,,,,
265,9.9694443,0,1,,,453.39584,241.77777,.17294672,,7
265,9.9694443,1,1,,,,,,,
265,9.9694443,2,1,,,,,,,
,,0,,17.653389,7,,,,,
,,1,,17.653389,7,,,,,
,,2,,17.653389,7,,,,,
